City,Country,AirQuality,AirQuality_2001,AirQuality_2002,AirQuality_2003,AirQuality_2004,AirQuality_2005,AirQuality_2006,AirQuality_2007,AirQuality_2008,AirQuality_2009,AirQuality_2010,AirQuality_2011,AirQuality_2012,AirQuality_2013,AirQuality_2014,AirQuality_2015,AirQuality_2017,AirQuality_2018,AirQuality_2019,AirQuality_2020,AirQuality_2021,AirQuality_2022,AirQuality_2023
Yavne, Israel,17.942449805106794,25.57312642357399,25.53607390978102,23.886705260003914,26.10064497123021,24.573594896782712,24.346060423169515,22.068994391298425,22.87255105410952,23.45765542992593,23.967788955797268,25.07729848899734,22.944020069270245,24.18942836147835,23.081424318205965,21.096899076016285,22.3508167438707,23.31937238463068,21.780287584005286,21.597050221236977,20.012503969757184,18.99589068554842,18.30129880120893
Ashdod, Israel,27.815562819846576,26.5309479797433,27.809693489357457,27.314053274244973,27.0974234508394,28.03197509682791,30.83706153777926,27.891098010397343,27.4611669077188,26.453079346797608,27.51681318003217,26.037540025404816,26.4518789722812,27.19369976145225,26.758782741433805,29.24705446081171,28.121339701735405,29.91039994932289,29.755582777394977,26.091414325241004,26.55004928457278,25.819178325704105,28.371874076243508
Petah Tikva, Israel,18.003291757472137,28.109284316937234,27.507772229293725,30.69494806257534,30.871123897906426,34.285242884978125,30.8986069518269,27.82596274734044,26.78797125045797,28.02128989730637,27.515201134177712,25.09166829986043,23.159320652102373,20.824402819303312,19.39842118336001,19.022220001609483,20.07948274107279,19.179063137071363,21.48639453247298,20.94370486568636,19.74084492692848,19.531997512229847,18.36335759262158
Holon, Israel,25.35121434125904,36.21180379780188,35.11263692933663,35.200881764084066,35.02795431284227,30.835804951185185,30.54417528829052,28.67130994626184,27.39911570448846,27.350484652584324,29.120159382579825,27.02252511567551,27.15120677246306,25.750608880187627,24.70669177554468,25.49871674240164,27.90077921214888,26.714072248929867,23.613329413440127,23.14361541028981,26.097945322656884,29.61460966374001,25.858238628084223
Netanya, Israel,80.0574248365507,78.62613969670649,84.08539100846211,86.37377644574623,91.53147659717985,87.54426423779041,87.88074718410982,83.83289764587775,82.82027681654343,83.51836138237412,82.52133186871932,88.56539631458729,86.2051457171925,86.36329116752414,87.10918314542522,78.6236385689687,83.91443627564078,83.76641280069389,95.24985123756164,84.32542424493955,82.19919865685722,92.382814872238,81.65857333328171
Ramat Gan, Israel,34.50848832290466,32.37526748660123,32.36878706452428,32.84809478434435,33.95638911778073,35.08713339042037,32.43797861673316,32.85730915522964,32.26871341519993,36.36749800550565,36.71467516829412,36.12356694104109,40.89642838591504,41.202076317637335,41.78126132212305,42.75239601342312,44.31836913535644,47.46650349121517,41.218117015032576,36.67103039986656,34.81337457778913,36.121204400563485,35.19865808936275
Rehovot, Israel,20.61087532990285,33.997314384270204,32.91331029398748,32.289065580109,31.27979794211146,27.637808788907368,27.34499095518905,29.15007064141628,28.457225203866773,26.524498606010408,27.220156903747625,24.08201989672973,22.55440812183669,23.27572163016336,21.01730970029308,20.48091762565506,19.787372565701848,20.001020569589297,22.68756316261338,20.37701929193973,19.635694141538547,19.24611906565841,21.023092836500908
Lod, Israel,16.26845994199163,22.17443574082492,21.64438419978068,20.59283905118625,18.55331080653023,18.009473855891027,16.936094442431767,17.564916278944455,15.280294915708092,14.34370167647706,16.045950528466904,16.908924787708674,16.531693515783093,16.792727016492677,18.20514845356176,19.150716010079687,19.73733966538716,20.11358997302088,18.67129453565576,18.385395093081343,18.24082867464576,16.47399485338898,16.593829140831463
Bat Yam, Israel,48.69687450950579,54.37433337081174,60.66572203185845,62.93397846419344,56.24642942394985,53.849796793508105,47.8111543085808,46.40118852479698,47.04384598743263,41.57772513158418,40.60352240897662,40.45866235776028,41.25087321157699,38.60725307940943,40.91550678781247,42.73153768515665,46.93103278752975,48.52054986164793,53.33557892210374,53.97146561894226,51.80153277715462,50.7929158308982,49.67081199969591
Hadera, Israel,20.056161550792037,24.624227413855188,24.413378734082137,23.97283402082279,21.4152158156296,21.93253717978497,22.62045534135325,20.411924546695424,20.40790931353688,19.342709731887265,18.053951365598746,18.021796523576835,17.434726578806238,18.94835743688358,17.647099032977998,15.533859434968456,15.095569237984362,16.41155351643551,16.341426331069872,16.879831598570075,17.867841926942802,18.87615444834858,20.45728478180788
Ramat HaSharon, Israel,20.18796719007875,24.78926552066349,24.373797231636622,25.0636085325782,24.284719873973373,21.99864637233481,21.507979924324044,21.452334563380568,20.848784856645832,20.227884946715765,20.607857603502868,20.344810567612186,22.381413812979915,22.585570469461445,22.672795058105965,22.19544340964752,20.52017790601789,21.60165150598424,20.56308883042793,21.32481745406427,20.06294330331056,20.833051887511584,20.591726533880326
Gedera, Israel,9.640623562920203,13.201464281484798,11.67541801051297,12.70706264239592,11.60080131015681,11.15340730063284,10.030281977534068,9.380298289531815,9.66908738853702,9.519027501793635,8.694163850859821,9.411529341024185,9.91212972989094,10.948791681403144,11.252163931013335,11.691644992804232,10.459549255033073,9.596640942414425,10.94093269752839,9.735603952432438,9.85690621633951,10.261880661420214,9.833436034178607
Pardes Hanna-Karkur, Israel,11.35444515384083,24.46585814272304,25.898207921641035,24.570636751432627,24.649274255468143,22.988648827602965,22.662856775861947,20.77708628906816,18.71644638414857,19.06632213630972,18.10011220153688,19.669254254013104,19.56057588877484,20.59124207860319,20.537980143975552,19.74540170672953,17.798957802071353,17.195949170933698,15.68234628212739,14.157585348363064,12.28725322743867,10.730260548999444,11.581534056917647
Modena, Italy,62.28946367974507,39.65370988986477,42.304057545697056,39.182039165656704,40.48698337468965,41.5040145090784,43.24900940108387,42.63180713106151,44.460663263138,50.42403746793785,56.66125546689354,61.56611014554839,62.69042659632548,64.46486697495999,58.86472638473459,57.822600608453605,64.34578749898527,70.42732774897867,70.03562555645962,75.28517184739468,69.86526765940798,69.69449716406693,63.53525295333997
Milan, Italy,16.507506971905833,28.31872729649104,27.90088507357917,26.30251331153229,27.264645511058905,26.568903329938625,22.999195309512327,24.439052191280624,26.05662175619237,22.67028653952809,21.830763649382884,21.3607459439461,21.53145357409165,21.694356818124792,22.32667498054425,21.671543290490693,20.47781559014582,19.429263544212,17.104080553264225,17.95158340341987,18.328628870685773,17.4105295891476,16.83765711134395
Trieste, Italy,45.021804485238476,54.91259475504933,53.947155837618176,50.746642560096014,57.27078452726865,64.49212758755863,61.57834000900215,55.4591087757366,51.15863730493423,54.084597304997686,50.25663906719207,48.47892172333296,46.49442114266019,44.34792715511241,43.81048552583624,41.59036915503121,40.55646910829444,44.86859206597109,48.64839234292176,48.30890939447748,53.26180177451419,49.12393344287573,45.922240574943245
Padua, Italy,15.566270822597863,28.912385408478528,26.205357824468447,24.32164972127896,25.918385350084097,29.11584780425886,27.935015629631685,26.95476851460232,27.41674612217221,28.07036128534816,25.347832427791875,28.01353310812022,25.02257711250634,22.87984685290333,25.01642122885813,24.39613075865123,21.633152381244457,19.726305202380445,18.680419936826727,16.26290031647449,16.422443958910247,16.56136454595217,15.87759623904982
Bergamo, Italy,42.5499712439401,46.76769869251903,47.62336853475407,45.87616422169594,48.85226748818833,43.73863042564896,42.70458885396393,43.40088493130155,43.9361558943123,45.39881504265025,43.38566739904102,49.04672137282245,47.301013750367424,51.27685653732844,55.87985594684554,54.0194015319964,53.25990462445412,47.33182321270832,49.62513176537111,46.67927512787825,44.13822188883227,44.72874042097138,43.4009706688189
Venice, Italy,22.40684603462552,34.893995296352216,32.270546944105135,34.43699981156955,31.1646192303708,30.033459277098544,31.134809618051907,31.79565434774255,30.95263562399512,34.8184493557294,31.591872992618185,31.00192136116489,29.148703125313283,29.59805120972533,27.362209876312424,26.586252070902315,29.592124750822386,28.86375472424932,29.88221798277913,28.58062749725423,27.3079265032311,23.70376342383052,22.854982955318032
Salerno, Italy,28.77919730262272,60.02314034176352,57.68199070395488,49.29156195233203,51.63162748913449,52.18504277698431,48.87452448419703,46.37757804748024,44.194991118383975,45.16526733406481,43.89165797124671,43.27465963158362,38.15680504054306,37.457054779340176,36.95725878917228,39.25810904907244,36.55777704816637,35.631717452676064,35.77891605712162,31.89374954239661,31.53288807249096,30.01371392432524,29.354781248675174
Busto Arsizio, Italy,46.39835013219763,60.71790402452691,59.53370162427105,58.751380567608514,52.49241282594053,57.30598711466106,57.10342102030147,60.02945102767094,60.77746681747692,61.18406980345139,59.87379348533008,59.27404150968863,56.76906206838176,52.81417001695748,48.79127332656608,48.93118286922246,50.545836050339005,49.16873521038849,47.44069634580909,46.67197106664312,43.98370337524944,46.1800795059517,47.32631713484158
Como, Italy,36.851362827926664,55.48081088310835,53.96234216947997,48.4351040923944,46.075189723183954,47.56317389879792,41.926459442626616,42.40800717873254,39.49391849600683,42.08352380304731,44.25515992815144,40.51319971787529,39.76619619163245,37.16649852958318,40.724027234516704,36.73597070329119,35.65991264398642,37.681926820572365,36.59788687602349,32.19985535521938,32.86115869294046,34.84069282042884,37.5883900844852
Genoa, Italy,56.29567609895457,49.737395120114286,50.2582660480419,44.17155825614624,46.56373576171201,45.57708667756455,50.29333824003631,47.79256099899402,52.037269288993656,55.31119717771757,52.522231264412696,56.3117970309149,61.42434894566871,59.90745042177845,58.35385000748544,56.564845995811126,58.879026459398695,59.39876411719955,61.734808420278405,60.62687477875444,59.75148284080228,59.29240337768963,57.421589620933666
Bologna, Italy,42.06354935652805,40.13107145737769,43.35910099799935,39.07789961179579,38.73568682935567,42.24809757548492,41.475483170197336,39.54060544488164,40.433654454912045,37.66173164448652,38.27827218814381,35.78343515728277,36.50964882673832,33.35195077108564,31.546398122293542,32.26166046184201,31.71616575972927,30.966607896919577,34.27837719329326,39.2890233055541,39.26547839068978,41.654781075614025,42.90482034365861
Cagliari, Italy,47.37383140047644,74.92781855211884,68.16865322064898,75.48660817916343,73.26938137363916,69.76251973944699,63.736172611224085,64.953540754966,60.542867447341656,63.83619636252387,65.54322107593077,67.8264144962853,65.91199181216739,67.83193033242482,66.94379877032894,59.23315997312916,57.97406432444754,53.42515629264594,49.7343821193534,50.65677857920322,49.386347723447415,48.186266599554045,48.32130802848597
Catania, Italy,22.866737931819465,49.26621627823877,45.658407807775646,42.73645525667318,37.484048521628175,35.907869645114175,33.647928974837185,34.46758343331662,34.269255211840296,32.16440118699975,31.565818941505377,33.18710938987161,34.968136655258604,36.070707163456426,34.012556291835054,33.48808259095458,31.28711297759921,27.810789324514587,24.37739804999085,25.73837817587288,25.442516689482773,25.50263804767189,23.324072690455854
Caserta, Italy,20.00222942317833,32.8586146302569,31.617676542810067,28.72865735979097,28.99612479069596,28.08620802883032,29.6205777948232,26.89450260202239,25.002719524243417,25.32734223713818,25.81973748752008,25.75617709828536,26.79755773403432,25.453606402534945,22.722226183625537,21.602363775046665,19.41943007452022,17.78970752269847,17.38727644642853,17.664946742488347,19.847916951621247,19.900900968978007,20.402274011641897
Verona, Italy,39.8350985642061,34.83648600718654,34.225858646635764,36.25667147914989,39.61769194157957,36.970887104168725,34.48711531427863,36.615915740291285,36.7701634531407,33.26812613316547,33.45977044597632,34.764846698303764,36.17298737564626,35.070790913395705,35.85135554640564,34.41228801229471,35.715942798681745,36.93569088872591,36.83789874695139,37.13027072901348,38.10418373460576,38.95428340203225,40.63180053549022
Florence, Italy,76.12181195798787,51.687009759557576,47.53830784695205,51.21311536320528,44.42952893417342,46.18307581309299,50.26450461466427,56.468406335769664,59.95198050607336,66.69799244899762,69.57079314539273,76.58506422922414,77.66120064469952,81.36821151799835,81.19077726848839,74.43000691697237,79.32744875844226,81.41984100838259,86.09807458178933,91.12053819877843,85.53603515586418,84.5150950024357,77.64424819714763
Naples, Italy,22.741575720321737,27.434055084860542,23.842265249274018,24.82043896479909,22.469328283508045,19.989265939095947,22.04302855241021,21.79223588026481,21.36396950114838,23.892904479890674,22.18783353724609,21.630156249642123,22.78158553324134,23.60932125252482,24.43585623518418,23.090600924591165,21.961543906969336,22.94580418890285,21.70067372935037,23.48164063799854,23.130996967368947,22.97748969342825,23.196407234728174
Palermo, Italy,46.395617318070265,46.98011252159464,43.67065070547282,43.37855471421573,40.99809031036285,39.94710062722817,42.33711732666245,42.83226457990504,42.75703667680314,45.14655707375688,48.32047505384541,52.851001777115904,48.434993062633644,49.94734899956492,43.29983078820841,44.40995200842204,46.8629341769513,48.31333262934887,47.02108507638231,51.92804516766779,45.398999080194834,49.560363139504766,47.32352966443167
Parma, Italy,28.478616897187987,33.52413354858195,33.85941591793711,34.501968239418744,36.47109829308672,35.67331920848674,33.218223182019706,33.62133736255487,36.45010241366847,33.238105303476566,32.324705117752515,30.474416674051863,31.95623525617945,28.681319501101584,29.71051556658574,30.728433063894244,27.690736096531293,27.172728089811898,27.788577545971982,26.97949347795857,28.50182938268637,30.297798752681494,29.048189235131748
Pescara, Italy,56.887030085180236,61.768885944215405,63.230946192651,64.2724827372,65.15171751381685,71.8291329132556,70.90831539240574,69.02028199454031,69.13403361033676,62.382286796894654,64.16269752082678,65.9753891698388,66.35073765572524,63.89940082202073,62.81670933017682,65.08315218236935,67.37931450029738,59.76678483971608,55.52145926151717,53.67201173753225,53.71854904935392,58.324545052533736,58.02477068688384
